Date,Open,High,Low,Close,Adj Close,Volume,RSI,SMA,LMA,ADX,up
2021-02-17,49.307778500000005,50.35222122222222,43.14805691666667,44.044165666666665,44.044165666666665,9186800.0,45.72964831746072,103.82828697619033,79.21969807343743,26.213135272488817,0
2021-02-17,49.290000750000004,50.319999,43.093751375,43.971249,43.971249,9186800.0,45.72061623207161,103.58441543898793,79.23204818854161,26.19705080935173,0
2021-02-17,49.272223000000004,50.28777677777778,43.03944583333333,43.898332333333336,43.898332333333336,9186800.0,45.71157874985555,103.3425922373786,79.24436377431836,26.180998859723395,0
2021-02-17,49.25444525,50.255554555555555,42.98514029166667,43.825415666666665,43.825415666666665,9186800.0,45.70253587042974,103.10281737136228,79.2566448307677,26.16497940164157,0
2021-02-17,49.2366675,50.22333233333333,42.93083475,43.752499,43.752499,9186800.0,45.69348759341626,102.86509084093899,79.26889135788961,26.14899241316722,0
2021-02-17,49.21888975,50.19111011111111,42.87652920833333,43.679582333333336,43.679582333333336,9186800.0,45.68443391844207,102.62941264610875,79.28110335568411,26.133037872384516,0
2021-02-17,49.201112,50.15888788888889,42.822223666666666,43.606665666666665,43.606665666666665,9186800.0,45.67537484513897,102.39578278687154,79.29328082415118,26.117115757400775,0
2021-02-17,49.18333425,50.12666566666667,42.767918125,43.533749,43.533749,9186800.0,45.66631037314368,102.16420126322735,79.30542376329085,26.101226046346447,0
2021-02-17,49.1655565,50.094443444444444,42.71361258333334,43.460832333333336,43.460832333333336,9186800.0,45.65724050209779,101.9346680751762,79.3175321731031,26.085368717375076,0
2021-02-17,49.14777875,50.06222122222222,42.659307041666665,43.387915666666665,43.387915666666665,9186800.0,45.648165231647795,101.7071832227181,79.32960605358792,26.069543748663275,0
2021-02-17,49.13000100000001,50.029999000000004,42.6050015,43.314999,43.314999,9186800.0,45.639084561445074,101.48174670585301,79.34164540474534,26.053751118410684,0
2021-02-17,49.11222325000001,49.99777677777778,42.550695958333336,43.242082333333336,43.242082333333336,9186800.0,45.62999849114593,101.25835852458097,79.35365022657533,26.037990804839943,0
2021-02-17,49.094445500000006,49.965554555555556,42.496390416666664,43.169165666666665,43.169165666666665,9186800.0,45.62090702041158,101.03701867890196,79.3656205190779,26.022262786196677,0
2021-02-17,49.076667750000006,49.93333233333333,42.442084875,43.096249,43.096249,9186800.0,45.61181014890815,100.81772716881598,79.37755628225305,26.006567040749438,0
2021-02-17,49.058890000000005,49.90111011111111,42.387779333333334,43.023332333333336,43.023332333333336,9186800.0,45.602707876306695,100.60048399432304,79.38945751610079,25.990903546789692,0
2021-02-17,49.041112250000005,49.86888788888889,42.33347379166667,42.950415666666665,42.950415666666665,9186800.0,45.59360020228323,100.38528915542312,79.40132422062112,25.975272282631774,0
2021-02-17,49.023334500000004,49.83666566666667,42.27916825,42.877499,42.877499,9186800.0,45.58448712651867,100.17214265211624,79.41315639581403,25.95967322661288,0
2021-02-17,49.005556750000004,49.804443444444445,42.22486270833333,42.804582333333336,42.804582333333336,9186800.0,45.575368648698884,99.9610444844024,79.4249540416795,25.944106357093002,0
2021-02-17,48.987779,49.77222122222222,42.17055716666667,42.731665666666665,42.731665666666665,9186800.0,45.56624476851472,99.75199465228158,79.43671715821758,25.92857165245493,0
2021-02-17,48.97000125,49.739999,42.116251625000004,42.658749,42.658749,9186800.0,45.55711548566197,99.5449931557538,79.44844574542822,25.9130690911042,0
2021-02-17,48.9522235,49.70777677777778,42.06194608333333,42.585832333333336,42.585832333333336,9186800.0,45.54798079984138,99.34003999481905,79.46013980331146,25.897598651469075,0
2021-02-17,48.93444575,49.67555455555556,42.00764054166667,42.512915666666665,42.512915666666665,9186800.0,45.53884071075869,99.13713516947735,79.47179933186727,25.8821603120005,0
2021-02-17,48.916668,49.64333233333333,41.953335,42.439999,42.439999,9186800.0,45.529695218124594,98.93627867972866,79.48342433109568,25.866754051172087,0
2021-02-17,48.89889025,49.61111011111111,41.89902945833333,42.367082333333336,42.367082333333336,9186800.0,45.52054432165478,98.73747052557303,79.49501480099664,25.85137984748007,0
2021-02-17,48.8811125,49.578887888888886,41.844723916666666,42.294165666666665,42.294165666666665,9186800.0,45.511388021069955,98.54071070701042,79.50657074157021,25.836037679443283,0
2021-02-17,48.86333475000001,49.54666566666667,41.790418375,42.221249,42.221249,9186800.0,45.502226316095765,98.34599922404082,79.51809215281635,25.820727525603125,0
2021-02-17,48.84555700000001,49.514443444444446,41.73611283333334,42.148332333333336,42.148332333333336,9186800.0,45.4930592064629,98.15333607666429,79.52957903473508,25.805449364523533,0
2021-02-17,48.827779250000006,49.48222122222222,41.681807291666665,42.075415666666665,42.075415666666665,9186800.0,45.48388669190707,97.96272126488078,79.5410313873264,25.790203174790943,0
2021-02-17,48.810001500000006,49.449999,41.62750175,42.002499,42.002499,9186800.0,45.47470877216896,97.7741547886903,79.55244921059028,25.774988935014264,0
2021-02-17,48.792223750000005,49.417776777777775,41.573196208333336,41.929582333333336,41.929582333333336,9186800.0,45.465525446994306,97.58763664809285,79.56383250452676,25.75980662382485,0
2021-02-17,48.774446000000005,49.38555455555556,41.518890666666664,41.856665666666665,41.856665666666665,9186800.0,45.45633671613386,97.40316684308844,79.57518126913581,25.744656219876468,0
2021-02-17,48.756668250000004,49.353332333333334,41.464585125,41.783749,41.783749,9186800.0,45.44714257934344,97.22074537367708,79.58649550441744,25.729537701845256,0
2021-02-17,48.738890500000004,49.32111011111111,41.410279583333335,41.710832333333336,41.710832333333336,9186800.0,45.43794303638385,97.04037223985873,79.59777521037167,25.714451048429716,0
2021-02-17,48.72111275,49.28888788888889,41.35597404166667,41.637915666666665,41.637915666666665,9186800.0,45.428738087021,96.86204744163341,79.60902038699848,25.69939623835065,0
2021-02-17,48.703335,49.25666566666666,41.3016685,41.564999,41.564999,9186800.0,45.4195277310258,96.68577097900113,79.62023103429786,25.684373250351165,0
2021-02-17,48.68555725,49.22444344444445,41.24736295833333,41.492082333333336,41.492082333333336,9186800.0,45.410311968174284,96.5115428519619,79.63140715226982,25.66938206319661,0
2021-02-17,48.6677795,49.19222122222222,41.19305741666667,41.419165666666665,41.419165666666665,9186800.0,45.40109079824747,96.3393630605157,79.64254874091436,25.654422655674576,0
2021-02-17,48.65000175,49.159999,41.138751875,41.346249,41.346249,9186800.0,45.391864221031526,96.16923160466251,79.6536558002315,25.63949500659483,0
2021-02-17,48.632224,49.127776777777775,41.08444633333333,41.273332333333336,41.273332333333336,9186800.0,45.38263223631766,96.00114848440238,79.66472833022122,25.624599094789318,0
2021-02-17,48.61444625,49.09555455555555,41.03014079166667,41.200415666666665,41.200415666666665,9186800.0,45.37339484390218,95.83511369973527,79.67576633088352,25.60973489911211,0
2021-02-17,48.59666850000001,49.063332333333335,40.97583525,41.127499,41.127499,9186800.0,45.36415204358647,95.67112725066119,79.6867698022184,25.594902398439388,0
2021-02-17,48.57889075000001,49.03111011111111,40.92152970833333,41.054582333333336,41.054582333333336,9186800.0,45.35490383517704,95.50918913718016,79.69773874422584,25.580101571669395,0
2021-02-17,48.561113000000006,48.99888788888889,40.86722416666667,40.981665666666665,40.981665666666665,9186800.0,45.34565021848547,95.34929935929215,79.70867315690589,25.565332397722422,0
2021-02-17,48.543335250000005,48.966665666666664,40.812918625,40.908749,40.908749,9186800.0,45.33639119332845,95.19145791699717,79.71957304025852,25.55059485554077,0
2021-02-17,48.525557500000005,48.93444344444445,40.75861308333334,40.835832333333336,40.835832333333336,9186800.0,45.32712675952785,95.03566481029523,79.73043839428374,25.53588892408872,0
2021-02-17,48.507779750000005,48.902221222222224,40.704307541666665,40.762915666666665,40.762915666666665,9186800.0,45.31785691691058,94.88192003918633,79.74126921898153,25.521214582352496,0
2021-02-18,48.490002000000004,48.869999,40.650002,40.689999,40.689999,23990600.0,45.30858166530874,94.73022360367045,79.7520655143519,25.506571809340247,0
2021-02-18,48.389863069444445,48.80083233333333,40.62014086111111,40.688610125,40.688610125,23990600.0,45.308404857059806,94.57671527451205,79.76285480098385,25.491952923189487,0
2021-02-18,48.28972413888889,48.731665666666665,40.59027972222222,40.68722125,40.68722125,23990600.0,45.30822787461365,94.42139505171113,79.77363707887737,25.477357907516105,0
2021-02-18,48.189585208333334,48.662499,40.56041858333333,40.685832375000004,40.685832375000004,23990600.0,45.308050717800015,94.26426293526768,79.78441234803245,25.462786745956194,0
2021-02-18,48.08944627777778,48.593332333333336,40.53055744444445,40.6844435,40.6844435,23990600.0,45.30787338644848,94.10531892518169,79.79518060844913,25.44823942216604,0
2021-02-18,47.98930734722222,48.52416566666667,40.50069630555556,40.683054625,40.683054625,23990600.0,45.307695880388465,93.94456302145319,79.80594186012736,25.43371591982209,0
2021-02-18,47.88916841666667,48.454999,40.47083516666667,40.68166575,40.68166575,23990600.0,45.30751819944923,93.78199522408217,79.81669610306717,25.41921622262094,0
2021-02-18,47.78902948611111,48.38583233333333,40.44097402777778,40.680276875000004,40.680276875000004,23990600.0,45.30734034345984,93.6176155330686,79.82744333726856,25.404740314279305,0
2021-02-18,47.68889055555556,48.316665666666665,40.41111288888889,40.678888,40.678888,23990600.0,45.30716231224924,93.45142394841251,79.83818356273153,25.39028817853401,0
2021-02-18,47.588751625,48.247499,40.381251750000004,40.677499125,40.677499125,23990600.0,45.306984105646166,93.2834204701139,79.84891677945608,25.37585979914196,0
2021-02-18,47.48861269444445,48.17833233333333,40.351390611111114,40.67611025,40.67611025,23990600.0,45.306805723479236,93.11360509817277,79.85964298744219,25.361455159880112,0
2021-02-18,47.38847376388889,48.10916566666667,40.321529472222224,40.674721375000004,40.674721375000004,23990600.0,45.30662716557688,92.9419778325891,79.87036218668987,25.347074244545475,0
2021-02-18,47.28833483333334,48.039999,40.291668333333334,40.6733325,40.6733325,23990600.0,45.306448431767336,92.76853867336291,79.88107437719913,25.332717036955074,0
2021-02-18,47.18819590277778,47.970832333333334,40.261807194444444,40.671943625,40.671943625,23990600.0,45.30626952187873,92.5932876204942,79.89177955896996,25.31838352094593,0
2021-02-18,47.088056972222226,47.901665666666666,40.231946055555554,40.67055475,40.67055475,23990600.0,45.30609043573899,92.41622467398295,79.90247773200237,25.30407368037504,0
2021-02-18,46.98791804166667,47.832499,40.202084916666664,40.669165875000004,40.669165875000004,23990600.0,45.30591117317587,92.23734983382919,79.91316889629636,25.28978749911936,0
2021-02-18,46.887779111111115,47.76333233333333,40.17222377777778,40.667777,40.667777,23990600.0,45.305731734016994,92.05666310003288,79.9238530518519,25.27552496107578,0
2021-02-18,46.787640180555556,47.69416566666666,40.14236263888889,40.666388125,40.666388125,23990600.0,45.30555211808979,91.87416447259406,79.93453019866904,25.261286050161107,0
2021-02-18,46.687501250000004,47.624999,40.1125015,40.66499925,40.66499925,23990600.0,45.30537232522154,91.6898539515127,79.94520033674775,25.24707075031204,0
2021-02-18,46.587362319444445,47.555832333333335,40.08264036111111,40.663610375000005,40.663610375000005,23990600.0,45.30519235523933,91.50373153678885,79.95586346608802,25.232879045485145,0
2021-02-18,46.48722338888889,47.48666566666667,40.05277922222222,40.6622215,40.6622215,23990600.0,45.30501220797012,91.31579722842244,79.96651958668987,25.21871091965685,0
2021-02-18,46.387084458333334,47.417499,40.02291808333334,40.660832625,40.660832625,23990600.0,45.304831883240674,91.1260510264135,79.9771686985533,25.204566356823406,0
2021-02-18,46.28694552777778,47.34833233333333,39.99305694444445,40.65944375,40.65944375,23990600.0,45.3046513808776,90.93449293076205,79.9878108016783,25.19044534100088,0
2021-02-18,46.18680659722222,47.279165666666664,39.96319580555556,40.658054875000005,40.658054875000005,23990600.0,45.30447070070735,90.74112294146808,79.99844589606487,25.176347856225124,0
2021-02-18,46.08666766666667,47.209998999999996,39.93333466666667,40.656666,40.656666,23990600.0,45.30428984255617,90.54594105853157,80.00907398171302,25.162273886551755,0
2021-02-18,45.98652873611111,47.14083233333333,39.90347352777778,40.655277125,40.655277125,23990600.0,45.30410880625019,90.34894728195253,80.01969505862274,25.148223416056148,0
2021-02-18,45.88638980555556,47.07166566666667,39.87361238888889,40.65388825,40.65388825,23990600.0,45.30392759161535,90.15014161173097,80.03030912679405,25.134196428833395,0
2021-02-18,45.786250875,47.002499,39.84375125,40.652499375000005,40.652499375000005,23990600.0,45.30374619847742,89.9495240478669,80.04091618622691,25.120192908998302,0
2021-02-18,45.68611194444445,46.93333233333333,39.813890111111114,40.6511105,40.6511105,23990600.0,45.303564626661995,89.74709459036028,80.05151623692136,25.10621284068536,0
2021-02-18,45.58597301388889,46.864165666666665,39.784028972222224,40.649721625,40.649721625,23990600.0,45.303382875994515,89.54285323921114,80.06210927887737,25.09225620804871,0
2021-02-18,45.48583408333334,46.794999,39.754167833333334,40.64833275,40.64833275,23990600.0,45.303200946300265,89.33679999441947,80.07269531209496,25.07832299526216,0
2021-02-18,45.38569515277778,46.72583233333333,39.724306694444444,40.646943875000005,40.646943875000005,23990600.0,45.30301883740433,89.12893485598528,80.08327433657414,25.064413186519122,0
2021-02-18,45.285556222222226,46.65666566666666,39.69444555555555,40.645555,40.645555,23990600.0,45.30283654913166,88.91925782390857,80.09384635231487,25.050526766032622,0
2021-02-18,45.18541729166667,46.587499,39.66458441666667,40.644166125,40.644166125,23990600.0,45.302654081307004,88.70776889818931,80.1044113593172,25.03666371803526,0
2021-02-18,45.085278361111115,46.51833233333333,39.63472327777778,40.64277725,40.64277725,23990600.0,45.30247143375497,88.49446807882755,80.11496935758109,25.022824026779208,0
2021-02-18,44.985139430555556,46.449165666666666,39.60486213888889,40.641388375000005,40.641388375000005,23990600.0,45.30228860629998,88.27935536582325,80.12552034710656,25.00900767653616,0
2021-02-18,44.885000500000004,46.379999,39.575001,40.6399995,40.6399995,23990600.0,45.3021055987663,88.06243075917642,80.13606432789359,24.99521465159735,0
2021-02-18,44.784861569444445,46.31083233333333,39.54513986111111,40.638610625,40.638610625,23990600.0,45.30192241097803,87.84369425888707,80.1466012999422,24.9814449362735,0
2021-02-18,44.684722638888886,46.24166566666666,39.51527872222222,40.63722175,40.63722175,23990600.0,45.30173904275908,87.6231458649552,80.15713126325238,24.967698514894817,0
2021-02-18,44.584583708333334,46.172498999999995,39.48541758333333,40.635832875000006,40.635832875000006,23990600.0,45.30155549393321,87.4007855773808,80.16765421782414,24.953975371810955,0
2021-02-18,44.48444477777778,46.103332333333334,39.45555644444445,40.634444,40.634444,23990600.0,45.301371764324,87.17661339616386,80.17817016365747,24.940275491391017,0
2021-02-18,44.38430584722222,46.03416566666667,39.42569530555556,40.633055125,40.633055125,23990600.0,45.30118785375486,86.9506293213044,80.1886791007524,24.926598858023514,0
2021-02-18,44.28416691666666,45.964999,39.39583416666667,40.63166625,40.63166625,23990600.0,45.30100376204905,86.72283335280243,80.19918102910887,24.912945456116365,0
2021-02-18,44.18402798611111,45.89583233333333,39.36597302777778,40.630277375000006,40.630277375000006,23990600.0,45.30081948902964,86.49322549065792,80.20967594872693,24.89931527009685,0
2021-02-18,44.08388905555555,45.82666566666666,39.33611188888889,40.6288885,40.6288885,23990600.0,45.30063503451953,86.26180573487088,80.22016385960656,24.88570828441161,0
2021-02-18,43.983750125,45.757498999999996,39.306250750000004,40.627499625,40.627499625,23990600.0,45.300450398341475,86.02857408544132,80.23064476174775,24.87212448352663,0
2021-02-18,43.88361119444444,45.68833233333333,39.276389611111114,40.62611075,40.62611075,23990600.0,45.30026558031801,85.79353054236923,80.24111865515053,24.85856385192719,0
2021-02-18,43.78347226388889,45.61916566666666,39.246528472222224,40.624721875000006,40.624721875000006,23990600.0,45.300080580271555,85.55667510565462,80.25158553981488,24.84502637411788,0
2021-02-18,43.68333333333333,45.549999,39.21666733333333,40.623333,40.623333,23990600.0,45.29989539802432,85.31800777529747,80.26204541574081,24.831512034622556,0
2021-02-18,43.58319440277778,45.48083233333333,39.18680619444444,40.621944125,40.621944125,23990600.0,45.29971003339838,85.0775285512978,80.27249828292832,24.818020817984323,0
2021-02-18,43.48305547222222,45.411665666666664,39.15694505555555,40.62055525,40.62055525,23990600.0,45.29952448621559,84.8352374336556,80.2829441413774,24.80455270876553,0
2021-02-18,43.38291654166667,45.342499,39.12708391666666,40.619166375000006,40.619166375000006,23990600.0,45.299338756297686,84.59113442237089,80.29338299108804,24.791107691547733,0
2021-02-18,43.28277761111111,45.27333233333333,39.09722277777778,40.6177775,40.6177775,23990600.0,45.299152843466196,84.34521951744365,80.30381483206027,24.777685750931667,0
2021-02-18,43.182638680555556,45.20416566666666,39.06736163888889,40.616388625,40.616388625,23990600.0,45.298966747542494,84.09749271887387,80.31423966429406,24.764286871537255,0
2021-02-18,43.08249975,45.13499899999999,39.0375005,40.61499975,40.61499975,23990600.0,45.29878046834778,83.84795402666157,80.32465748778942,24.75091103800356,0
2021-02-18,42.982360819444445,45.06583233333333,39.00763936111111,40.613610875000006,40.613610875000006,23990600.0,45.298594005703066,83.59660344080675,80.33506830254638,24.73755823498878,0
2021-02-18,42.882221888888886,44.996665666666665,38.97777822222222,40.612222,40.612222,23990600.0,45.29840735942923,83.34344096130938,80.34547210856489,24.724228447170216,0
2021-02-18,42.78208295833333,44.927499,38.94791708333334,40.610833125,40.610833125,23990600.0,45.29822052934695,83.08846658816951,80.35586890584499,24.710921659244267,0
2021-02-18,42.681944027777774,44.85833233333333,38.91805594444445,40.60944425,40.60944425,23990600.0,45.29803351527673,82.83168032138711,80.36625869438666,24.69763785592639,0
2021-02-18,42.58180509722222,44.78916566666666,38.88819480555556,40.608055375000006,40.608055375000006,23990600.0,45.2978463170389,82.57308216096219,80.3766414741899,24.684377021951107,0
2021-02-18,42.48166616666666,44.719998999999994,38.85833366666667,40.6066665,40.6066665,23990600.0,45.29765893445365,82.31267210689472,80.38701724525473,24.67113914207195,0
2021-02-18,42.38152723611111,44.65083233333333,38.82847252777778,40.605277625,40.605277625,23990600.0,45.297471367340954,82.05045015918473,80.39738600758112,24.65792420106147,0
2021-02-18,42.28138830555555,44.581665666666666,38.79861138888889,40.60388875,40.60388875,23990600.0,45.29728361552065,81.78641631783222,80.40774776116906,24.644732183711202,0
2021-02-18,42.181249375,44.512499,38.76875025,40.60249987500001,40.60249987500001,23990600.0,45.297095678812376,81.5205705828372,80.41810250601861,24.631563074831647,0
2021-02-18,42.08111044444444,44.44333233333333,38.73888911111111,40.601111,40.601111,23990600.0,45.296907557035595,81.25291295419963,80.42845024212971,24.618416859252257,0
2021-02-18,41.98097151388889,44.37416566666666,38.70902797222222,40.599722125,40.599722125,23990600.0,45.29671925000963,80.98344343191953,80.4387909695024,24.605293521821405,0
2021-02-18,41.88083258333333,44.304998999999995,38.67916683333333,40.59833325,40.59833325,23990600.0,45.2965307575536,80.71216201599691,80.44912468813668,24.592193047406376,0
2021-02-18,41.78069365277778,44.23583233333333,38.64930569444444,40.59694437500001,40.59694437500001,23990600.0,45.29634207948646,80.43906870643175,80.45945139803251,24.579115420893334,0
2021-02-18,41.68055472222222,44.16666566666666,38.61944455555555,40.5955555,40.5955555,23990600.0,45.29615321562699,80.16416350322407,80.46977109918991,24.566060627187323,0
2021-02-18,41.58041579166667,44.097499,38.58958341666667,40.594166625,40.594166625,23990600.0,45.295964165793805,79.88744640637388,80.48008379160889,24.553028651212212,0
2021-02-18,41.48027686111111,44.02833233333333,38.55972227777778,40.59277775,40.59277775,23990600.0,45.29577492980532,79.60891741588117,80.49038947528945,24.54001947791071,0
2021-02-18,41.38013793055555,43.959165666666664,38.52986113888889,40.59138887500001,40.59138887500001,23990600.0,45.29558550747982,79.32857653174591,80.50068815023158,24.527033092244338,0
2021-02-19,41.279999,43.889998999999996,38.5,40.59,40.59,14828200.0,45.29539589863538,79.04642375396813,80.51097981643528,24.514069479193378,1
2021-02-19,41.35513788888888,43.954165652777775,38.55416669444445,40.66513888888889,40.66513888888889,14828200.0,45.30779416101287,78.76572338470005,80.52130806957958,24.501091958470088,1
2021-02-19,41.43027677777778,44.01833230555555,38.60833338888889,40.740277777777784,40.740277777777784,14828200.0,45.32019910848146,78.48647542394167,80.53167290966447,24.48810053026597,1
2021-02-19,41.505415666666664,44.08249895833333,38.662500083333335,40.81541666666667,40.81541666666667,14828200.0,45.33261074033403,78.208679871693,80.54207433668994,24.475095194775175,1
2021-02-19,41.58055455555555,44.1466656111111,38.716666777777775,40.89055555555556,40.89055555555556,14828200.0,45.34502905585612,77.93233672795402,80.55251235065599,24.4620759521945,1
2021-02-19,41.65569344444444,44.21083226388888,38.77083347222222,40.965694444444445,40.965694444444445,14828200.0,45.357454054325956,77.65744599272475,80.56298695156264,24.4490428027234,1
2021-02-19,41.73083233333333,44.27499891666666,38.82500016666667,41.04083333333334,41.04083333333334,14828200.0,45.36988573501434,77.38400766600516,80.57349813940985,24.435995746564014,1
2021-02-19,41.80597122222222,44.33916556944444,38.87916686111111,41.115972222222226,41.115972222222226,14828200.0,45.38232409718474,77.11202174779528,80.58404591419767,24.422934783921168,1
2021-02-19,41.881110111111106,44.40333222222222,38.933333555555556,41.19111111111111,41.19111111111111,14828200.0,45.39476914009323,76.8414882380951,80.59463027592608,24.409859915002396,1
2021-02-19,41.956249,44.467498875,38.98750025,41.26625,41.26625,14828200.0,45.4072208629885,76.57240713690463,80.60525122459505,24.39677114001795,1
2021-02-19,42.03138788888889,44.531665527777776,39.041666944444444,41.34138888888889,41.34138888888889,14828200.0,45.41967926511189,76.30477844422386,80.61590876020463,24.383668459180814,1
2021-02-19,42.10652677777777,44.595832180555554,39.09583363888889,41.41652777777778,41.41652777777778,14828200.0,45.43214434569725,76.03860216005278,80.62660288275478,24.370551872706717,1
2021-02-19,42.18166566666666,44.65999883333333,39.15000033333333,41.49166666666667,41.49166666666667,14828200.0,45.44461610397112,75.77387828439142,80.63733359224553,24.357421380814145,1
2021-02-19,42.256804555555554,44.724165486111104,39.20416702777778,41.56680555555556,41.56680555555556,14828200.0,45.457094539152585,75.51060681723975,80.64810088867685,24.34427698372436,1
2021-02-19,42.33194344444444,44.78833213888888,39.258333722222226,41.64194444444445,41.64194444444445,14828200.0,45.46957965045331,75.24878775859777,80.65890477204877,24.331118681661415,1
2021-02-19,42.40708233333333,44.85249879166666,39.312500416666666,41.717083333333335,41.717083333333335,14828200.0,45.48207143707755,74.98842110846549,80.66974524236127,24.317946474852157,1
2021-02-19,42.48222122222222,44.91666544444444,39.36666711111111,41.79222222222222,41.79222222222222,14828200.0,45.49456989822211,74.72950686684291,80.68062229961437,24.304760363526245,1
2021-02-19,42.55736011111111,44.98083209722222,39.42083380555555,41.867361111111116,41.867361111111116,14828200.0,45.50707503307639,74.47204503373004,80.69153594380803,24.291560347916175,1
2021-02-19,42.632498999999996,45.04499875,39.4750005,41.9425,41.9425,14828200.0,45.519586840822306,74.21603560912688,80.7024861749423,24.278346428257276,1
2021-02-19,42.70763788888889,45.109165402777776,39.52916719444445,42.01763888888889,42.01763888888889,14828200.0,45.53210532063435,73.9614785930334,80.71347299301712,24.265118604787734,1
2021-02-19,42.78277677777778,45.17333205555555,39.58333388888889,42.09277777777778,42.09277777777778,14828200.0,45.54463047167956,73.70837398544964,80.72449639803256,24.25187687774861,1
2021-02-19,42.85791566666666,45.23749870833333,39.637500583333335,42.16791666666667,42.16791666666667,14828200.0,45.55716229311749,73.45672178637558,80.73555638998856,24.23862124738384,1
2021-02-19,42.93305455555555,45.301665361111105,39.691667277777775,42.24305555555556,42.24305555555556,14828200.0,45.56970078410023,73.20652199581122,80.74665296888517,24.22535171394025,1
